Row,Name,Count,crank1,crankx
2079,SELIM ,10,+875Ê ,+500Ê
2079,SEVE ,10,+324Ê ,Ê:Ê
2079,SHAHZAIB ,10,-896Ê ,-1203Ê
2079,SHELDON ,10,-993Ê ,-1079Ê
2079,SHIA ,10,+1236Ê ,Ê:Ê
2079,SHUAIB ,10,-617Ê ,-968Ê
2079,SIRAJ ,10,+875Ê ,-668Ê
2079,SOHAN ,10,+581Ê ,-668Ê
2079,SUHAYB ,10,-24Ê ,-8Ê
2079,SURAJ ,10,+1743Ê ,-798Ê
2079,TAYLER ,10,-283Ê ,-1288Ê
2079,TEMIDAYO ,10,+1236Ê ,Ê:Ê
2079,TERRELL ,10,+875Ê ,-1108Ê
2079,THEO-JAMES ,10,+875Ê ,Ê:Ê
2079,THORIN ,10,Ê:Ê ,+931Ê
2079,TIERNAN ,10,+137Ê ,-346Ê
2079,TIMOTEI ,10,+875Ê ,Ê:Ê
2079,UBAYD ,10,-159Ê ,-8Ê
2079,URIAH ,10,+324Ê ,Ê:Ê
2079,VAUGHAN ,10,+1743Ê ,-918Ê
2079,VEDANT ,10,-159Ê ,Ê:Ê
2079,VISHNU ,10,+137Ê ,-482Ê
2079,WARIS ,10,+875Ê ,+226Ê
2079,WILFRID ,10,-24Ê ,-346Ê
2079,WILLOUGHBY ,10,-159Ê ,+1573Ê
2079,YISROEL ,10,-675Ê ,-918Ê
2079,YONATAN ,10,+875Ê ,-8Ê
2079,YOSSI ,10,+2606Ê ,Ê:Ê
2079,YUNIS ,10,+324Ê ,-8Ê
2079,YUVRAAJ ,10,+137Ê ,+1573Ê
2079,ZUBAYR ,10,+137Ê ,Ê:Ê
2248,AARIN ,9,Ê:Ê ,Ê:Ê
2248,ABD ,9,+155Ê ,-177Ê
2248,ABDOULIE ,9,+155Ê ,+762Ê
2248,ADAS ,9,+706Ê ,Ê:Ê
2248,ADONAI ,9,Ê:Ê ,Ê:Ê
2248,AHARON ,9,+155Ê ,+1404Ê
2248,AIMAN ,9,-328Ê ,-177Ê
2248,AKIF ,9,+2437Ê ,-177Ê
2248,ALEKSANDAR ,9,-328Ê ,-967Ê
2248,ALFI ,9,+2437Ê ,+1404Ê
2248,AMEN ,9,+706Ê ,+1404Ê
2248,ANDRES ,9,-954Ê ,-177Ê
2248,ANES ,9,+2437Ê ,+762Ê
2248,ANIRUDH ,9,-32Ê ,Ê:Ê
2248,ARES ,9,+412Ê ,Ê:Ê
2248,ARIJUS ,9,-631Ê ,Ê:Ê
2248,ARION ,9,+412Ê ,Ê:Ê
2248,ARSHAN ,9,+706Ê ,Ê:Ê
2248,ARTEM ,9,-709Ê ,+1404Ê
2248,ATLAS ,9,-452Ê ,Ê:Ê
2248,ATTILA ,9,+1067Ê ,+762Ê
2248,AVINASH ,9,Ê:Ê ,-369Ê
2248,BARTEK ,9,-193Ê ,Ê:Ê
2248,BAYLEY ,9,-1204Ê ,-1738Ê
2248,BERKAY ,9,+412Ê ,-369Ê
2248,BINYAMIN ,9,-32Ê ,Ê:Ê
2248,BINYOMIN ,9,+706Ê ,Ê:Ê
2248,BLAIZE ,9,+155Ê ,Ê:Ê
2248,BLEDDYN ,9,+2437Ê ,+762Ê
2248,BLEU ,9,-328Ê ,+762Ê
2248,BOLUWATIFE ,9,+1067Ê ,-369Ê
2248,BRAY ,9,+155Ê ,+762Ê
2248,BRAYAN ,9,-542Ê ,Ê:Ê
2248,CAINE ,9,-193Ê ,-1569Ê
2248,CASON ,9,-452Ê ,Ê:Ê
2248,CHANNING ,9,-32Ê ,Ê:Ê
2248,CHIDUBEM ,9,+412Ê ,+331Ê
2248,CODY-LEE ,9,-542Ê ,Ê:Ê
2248,DANE ,9,-328Ê ,-1569Ê
2248,DARIAN ,9,-193Ê ,+762Ê
2248,DASHIELL ,9,-32Ê ,Ê:Ê
2248,DEMPSEY ,9,+412Ê ,+762Ê
2248,DENAS ,9,-32Ê ,Ê:Ê
2248,DESTINY ,9,+706Ê ,+762Ê
2248,DEVONTE ,9,+155Ê ,-1457Ê
2248,DHIAN ,9,+412Ê ,Ê:Ê
2248,DILANAS ,9,-193Ê ,Ê:Ê
2248,DJANGO ,9,+706Ê ,+762Ê
2248,DON ,9,+706Ê ,-651Ê
2248,DONTAE ,9,-193Ê ,-651Ê
2248,DUDLEY ,9,+155Ê ,Ê:Ê
2248,EARL ,9,+1067Ê ,-515Ê
2248,EASON ,9,-452Ê ,Ê:Ê
2248,EISSA ,9,+1574Ê ,Ê:Ê
2248,ELIA ,9,+2437Ê ,+762Ê
2248,ELIMELECH ,9,Ê:Ê ,+1404Ê
2248,ELLERY ,9,+1574Ê ,Ê:Ê
2248,ENNIS ,9,+2437Ê ,Ê:Ê
2248,ERNESTO ,9,+706Ê ,Ê:Ê
2248,FARES ,9,-328Ê ,+1404Ê
2248,FARLEY ,9,-452Ê ,+762Ê
2248,FAVOUR ,9,-32Ê ,Ê:Ê
2248,FLORIN ,9,+412Ê ,Ê:Ê
2248,FRASIER ,9,+706Ê ,+762Ê
2248,GABE ,9,+706Ê ,+762Ê
2248,GAURAV ,9,+1574Ê ,-651Ê
2248,GERALD ,9,-328Ê ,-900Ê
2248,GRACJAN ,9,-542Ê ,Ê:Ê
2248,GREGOR ,9,-328Ê ,-1341Ê
2248,GUILHERME ,9,+155Ê ,+762Ê
2248,GUNEY ,9,+2437Ê ,+1404Ê
2248,GURNOOR ,9,-32Ê ,Ê:Ê
2248,HAADI ,9,-452Ê ,+1404Ê
2248,HAROUN ,9,-32Ê ,+57Ê
2248,HARVIN ,9,-32Ê ,+762Ê
2248,HASSAAN ,9,-709Ê ,+57Ê
2248,HEKTOR ,9,+155Ê ,Ê:Ê
2248,IKECHUKWU ,9,Ê:Ê ,+1404Ê
2248,IMAN ,9,-32Ê ,-515Ê
2248,IONATAN ,9,-452Ê ,Ê:Ê
2248,ISMA'IL ,9,+706Ê ,+1404Ê
2248,JAFAR ,9,+1067Ê ,+762Ê
2248,JAHEIM ,9,-631Ê ,-1406Ê
2248,JAHZIAH ,9,-193Ê ,Ê:Ê
2248,JARROD ,9,-328Ê ,-837Ê
2248,JESSE-JAMES ,9,+1067Ê ,Ê:Ê
2248,JESSIE ,9,+1067Ê ,+57Ê
2248,JOEY-JAMES ,9,Ê:Ê ,Ê:Ê
2248,JOHN-JUNIOR ,9,-328Ê ,Ê:Ê
2248,JONATHON ,9,+155Ê ,-1809Ê
2248,JONJO ,9,-32Ê ,+762Ê
2248,JUNAYD ,9,-193Ê ,-1087Ê
2248,JUSTICE ,9,-542Ê ,-515Ê
2248,KADIR ,9,+1067Ê ,Ê:Ê
2248,KAILAN ,9,-844Ê ,+762Ê
2248,KALE ,9,-1001Ê ,-837Ê
2248,KAYDEN-JAMES ,9,+706Ê ,Ê:Ê
2248,KEILAN ,9,-32Ê ,-177Ê
2248,KELLEN ,9,+1574Ê ,-749Ê
2248,KIEREN ,9,+1067Ê ,-1771Ê
2248,KIRILL ,9,-844Ê ,+1404Ê
2248,KNOX ,9,-193Ê ,Ê:Ê
2248,KOAH ,9,Ê:Ê ,Ê:Ê
2248,KODEY ,9,+1067Ê ,+331Ê
2248,LAKE ,9,+412Ê ,+762Ê
2248,LAKSH ,9,+1067Ê ,Ê:Ê
2248,LATHAN ,9,+1067Ê ,+762Ê
2248,LEART ,9,+1574Ê ,Ê:Ê
2248,LEWIN ,9,+155Ê ,-369Ê
2248,LLYR ,9,-32Ê ,-1087Ê
2248,LOCHLANN ,9,+155Ê ,-369Ê
2248,LUCIO ,9,+412Ê ,+57Ê
2248,LUDO ,9,Ê:Ê ,Ê:Ê
2248,MARCELLO ,9,+706Ê ,Ê:Ê
2248,MARCELO ,9,+1574Ê ,Ê:Ê
2248,MARTYN ,9,+706Ê ,-1372Ê
2248,MATE ,9,+412Ê ,Ê:Ê
2248,MAXIMILIANO ,9,+1067Ê ,+1404Ê
2248,MAXYMILIAN ,9,-786Ê ,Ê:Ê
2248,MAYAN ,9,+1574Ê ,+1404Ê
2248,MAZIN ,9,+1067Ê ,-177Ê
2248,MEIR ,9,-452Ê ,+57Ê
2248,MENACHEM ,9,-709Ê ,-515Ê
2248,MESHACH ,9,+2437Ê ,-369Ê
2248,MIHRAN ,9,-954Ê ,Ê:Ê
2248,MILLAN ,9,Ê:Ê ,+331Ê
2248,MILLEN ,9,-193Ê ,+331Ê
2248,MINH ,9,Ê:Ê ,Ê:Ê
2248,MOIZ ,9,-786Ê ,-177Ê
2248,MUHAMMAD-ALI ,9,+412Ê ,+1404Ê
2248,MUHSIN ,9,+155Ê ,-369Ê
2248,MUSTAPHA ,9,+706Ê ,-515Ê
2248,NAKSH ,9,-328Ê ,Ê:Ê
2248,NAVRAJ ,9,-709Ê ,-749Ê
2248,NICOLAE ,9,Ê:Ê ,Ê:Ê
2248,NILS ,9,Ê:Ê ,+762Ê
2248,NIXON ,9,-631Ê ,Ê:Ê
2248,NOAM ,9,-32Ê ,+57Ê
2248,OAK ,9,Ê:Ê ,+1404Ê
2248,OLIWER ,9,+412Ê ,Ê:Ê
2248,OLUWADAMILOLA ,9,+1574Ê ,+331Ê
2248,OLUWASEMILORE ,9,+706Ê ,+1404Ê
2248,OLUWATOBILOBA ,9,-631Ê ,+331Ê
2248,ONUR ,9,+1574Ê ,-651Ê
2248,ORESTAS ,9,-32Ê ,Ê:Ê
2248,ORIN ,9,-1132Ê ,-369Ê
2248,OTHNIEL ,9,-542Ê ,Ê:Ê
2248,PARAMVEER ,9,+706Ê ,+331Ê
2248,PIERS ,9,-193Ê ,-1544Ê
2248,PTOLEMY ,9,+2437Ê ,-1341Ê
2248,QUINLAN ,9,-328Ê ,-369Ê
2248,RAFAL ,9,-193Ê ,Ê:Ê
2248,RAHAND ,9,+1574Ê ,Ê:Ê
2248,RAHIL ,9,-32Ê ,-837Ê
2248,RAHMAN ,9,-193Ê ,-651Ê
2248,RALF ,9,-631Ê ,-749Ê
2248,REUBAN ,9,-32Ê ,Ê:Ê
2248,RILEY-LEE ,9,+412Ê ,Ê:Ê
2248,RIYADH ,9,-909Ê ,+57Ê
2248,ROBERTS ,9,-786Ê ,+1404Ê
2248,ROJUS ,9,+706Ê ,Ê:Ê
2248,ROMAAN ,9,+1574Ê ,Ê:Ê
2248,ROMARIO ,9,-709Ê ,-1248Ê
2248,ROYCE ,9,-193Ê ,+762Ê
2248,RUDIE ,9,+155Ê ,Ê:Ê
2248,SALIH ,9,-32Ê ,-177Ê
2248,SAMUIL ,9,Ê:Ê ,Ê:Ê
2248,SARTAJ ,9,-32Ê ,+762Ê
2248,SENNEN ,9,-328Ê ,-177Ê
2248,SEYED ,9,-193Ê ,-900Ê
2248,SHAKAI ,9,+1574Ê ,Ê:Ê
2248,SHAKEEL ,9,-542Ê ,-1372Ê
2248,SOHRAB ,9,+1574Ê ,Ê:Ê
2248,STEFANO ,9,-193Ê ,-1170Ê
2248,STRUAN ,9,+706Ê ,Ê:Ê
2248,SUHAAN ,9,Ê:Ê ,Ê:Ê
2248,SUHAIB ,9,-542Ê ,-837Ê
2248,TADEUSZ ,9,-542Ê ,Ê:Ê
2248,TAIT ,9,+706Ê ,-515Ê
2248,TALHAH ,9,+1574Ê ,-749Ê
2248,TAYE ,9,-193Ê ,-900Ê
2248,TAYLEN ,9,-709Ê ,Ê:Ê
2248,TAYYAB ,9,-328Ê ,-1309Ê
2248,TEJ ,9,+412Ê ,+331Ê
2248,TERRENCE ,9,+155Ê ,-837Ê
2248,THEODOROS ,9,-32Ê ,+57Ê
2248,TIMMY ,9,+1067Ê ,+1404Ê
2248,TRAE ,9,+706Ê ,+1404Ê
2248,TWM ,9,-32Ê ,Ê:Ê
2248,TYLER-JOHN ,9,-631Ê ,Ê:Ê
2248,TYRELLE ,9,Ê:Ê ,+331Ê
2248,USMAAN ,9,+412Ê ,-1457Ê
2248,VINAY ,9,-32Ê ,-1309Ê
2248,VIRAT ,9,+1067Ê ,Ê:Ê
2248,VIREN ,9,-709Ê ,+1404Ê
2248,VLADISLAV ,9,+412Ê ,Ê:Ê
2248,WALID ,9,-193Ê ,-967Ê
2248,WARWICK ,9,-193Ê ,-837Ê
2248,WOLF ,9,+706Ê ,Ê:Ê
2248,WOLFGANG ,9,+2437Ê ,Ê:Ê
2248,YAKUB ,9,-709Ê ,+1404Ê
2248,YAMEEN ,9,-909Ê ,-177Ê
2248,YAMIN ,9,-193Ê ,+331Ê
2248,YOAN ,9,+1574Ê ,Ê:Ê
2248,YUG ,9,+706Ê ,Ê:Ê
2248,ZAIDAN ,9,-328Ê ,+331Ê
2248,ZALAN ,9,+2437Ê ,Ê:Ê
2248,ZAVIYAR ,9,+1067Ê ,Ê:Ê
2248,ZAYED ,9,-631Ê ,+1404Ê
2248,ZOLTAN ,9,Ê:Ê ,Ê:Ê
2248,ZORAWAR ,9,+706Ê ,Ê:Ê
2459,AARNAV ,8,+201Ê ,Ê:Ê
2459,ABDELRAHMAN ,8,+856Ê ,Ê:Ê
2459,ABDUL-AHAD ,8,+2226Ê ,Ê:Ê
2459,ABDURRAHMAAN ,8,+1363Ê ,+551Ê
2459,ABHAY ,8,+856Ê ,-388Ê
2459,ABHINAV ,8,-404Ê ,-580Ê
2459,ABIR ,8,+1363Ê ,-154Ê
2459,ADHRIT ,8,+1363Ê ,Ê:Ê
2459,ADLEY ,8,+495Ê ,+551Ê
2459,ADYAAN ,8,-243Ê ,Ê:Ê
2459,AFONSO ,8,+495Ê ,+551Ê
2459,AKHIL ,8,-56Ê ,-862Ê
2459,AKOREDE ,8,Ê:Ê ,Ê:Ê
2459,ALAND ,8,-243Ê ,-862Ê
2459,ALARIC ,8,-404Ê ,+1193Ê
2459,ALEEM ,8,+1363Ê ,-1111Ê
2459,ALFIE-GEORGE ,8,-56Ê ,Ê:Ê
2459,ALFIE-JAI ,8,+856Ê ,Ê:Ê
2459,ALIJAH ,8,+495Ê ,Ê:Ê
2459,ALMAN ,8,+1363Ê ,Ê:Ê
2459,ALONZO ,8,+2226Ê ,Ê:Ê
2459,ALVARO ,8,+201Ê ,+1193Ê
2459,AMANI ,8,-56Ê ,-862Ê
2459,AMBROSE ,8,-1055Ê ,-154Ê
2459,ANDRAS ,8,+495Ê ,Ê:Ê
2459,ANDREJ ,8,+201Ê ,Ê:Ê
2459,ARAFAT ,8,+201Ê ,Ê:Ê
2459,ARCHY ,8,+1363Ê ,-388Ê
2459,ARDEN ,8,+2226Ê ,Ê:Ê
2459,ARO ,8,-243Ê ,Ê:Ê
2459,ARTJOM ,8,+495Ê ,Ê:Ê
2459,ATHARV ,8,-663Ê ,Ê:Ê
2459,AUGUSTIN ,8,+495Ê ,+1193Ê
2459,AVIRAJ ,8,+201Ê ,Ê:Ê
2459,AYAAZ ,8,-56Ê ,+1193Ê
2459,BENIAMIN ,8,-539Ê ,Ê:Ê
2459,BENICIO ,8,+201Ê ,+1193Ê
2459,BILLY-RAY ,8,+2226Ê ,Ê:Ê
2459,BJORN ,8,+1363Ê ,-726Ê
2459,BLESSING ,8,-243Ê ,-1178Ê
2459,BODEN ,8,+1363Ê ,Ê:Ê
2459,BRAD ,8,+201Ê ,-1927Ê
2459,BRAEDEN ,8,-243Ê ,-580Ê
2459,BRAJAN ,8,+201Ê ,Ê:Ê
2459,CELT ,8,+856Ê ,+551Ê
2459,CHUKWUEMEKA ,8,+495Ê ,-580Ê
2459,CLAUDE ,8,+201Ê ,+1193Ê
2459,CORDELL ,8,+1363Ê ,+551Ê
2459,COREY-LEE ,8,+201Ê ,+551Ê
2459,CULLEN ,8,-56Ê ,-862Ê
2459,CYNAN ,8,+495Ê ,-388Ê
2459,DAKOTA ,8,+2226Ê ,+1193Ê
2459,DAMION ,8,+1363Ê ,-154Ê
2459,DAMIR ,8,-56Ê ,Ê:Ê
2459,DARSHAN ,8,-539Ê ,-580Ê
2459,DARYL ,8,-842Ê ,-1698Ê
2459,DAVEY ,8,-842Ê ,-1111Ê
2459,DAVIDE ,8,-753Ê ,+120Ê
2459,DEIAN ,8,Ê:Ê ,Ê:Ê
2459,DIMITRIOS ,8,+1363Ê ,-154Ê
2459,DMITRY ,8,Ê:Ê ,+1193Ê
2459,DONALD ,8,-539Ê ,-960Ê
2459,DYLAN-JAMES ,8,+201Ê ,+551Ê
2459,EAMONN ,8,-56Ê ,-580Ê
2459,EDDY ,8,-1055Ê ,-726Ê
2459,EESAH ,8,-842Ê ,+551Ê
2459,ELAN ,8,-404Ê ,-154Ê
2459,ELIGH ,8,+1363Ê ,Ê:Ê
2459,EMILS ,8,-56Ê ,Ê:Ê
2459,ENRICO ,8,+201Ê ,-1420Ê
2459,ERAY ,8,-243Ê ,-1048Ê
2459,EVREN ,8,+856Ê ,Ê:Ê
2459,FAHIM ,8,-663Ê ,-1770Ê
2459,FARAN ,8,+856Ê ,Ê:Ê
2459,FARREN ,8,-539Ê ,+1193Ê
2459,FAWAZ ,8,-56Ê ,+551Ê
2459,FREDDI ,8,+856Ê ,+1193Ê
2459,GIUSEPPE ,8,-663Ê ,-1048Ê
2459,GLEB ,8,Ê:Ê ,Ê:Ê
2459,GURKIRAT ,8,+856Ê ,Ê:Ê
2459,GURMAN ,8,+856Ê ,Ê:Ê
2459,GUSTAVS ,8,-56Ê ,Ê:Ê
2459,HALIL ,8,+856Ê ,+1193Ê
2459,HAMILTON ,8,+1363Ê ,+551Ê
2459,HANI ,8,-243Ê ,-1048Ê
2459,HANNAN ,8,+495Ê ,-154Ê
2459,HARLEY-RAY ,8,+1363Ê ,Ê:Ê
2459,HARRIE ,8,-56Ê ,-580Ê
2459,HARVIR ,8,+201Ê ,-388Ê
2459,HAYTHAM ,8,-404Ê ,-388Ê
2459,HAZIQ ,8,+856Ê ,+1193Ê
2459,HESTON ,8,-997Ê ,Ê:Ê
2459,HUMAYL ,8,-663Ê ,Ê:Ê
2459,IAGO ,8,-663Ê ,-154Ê
2459,INDIE ,8,-56Ê ,+1193Ê
2459,IOSUA ,8,+2226Ê ,Ê:Ê
2459,IS'HAAQ ,8,-56Ê ,Ê:Ê
2459,ISAAQ ,8,+856Ê ,+551Ê
2459,IYAD ,8,+856Ê ,Ê:Ê
2459,IZAK ,8,-56Ê ,-726Ê
2459,JEM ,8,-404Ê ,-1617Ê
2459,JENSON-LEE ,8,+856Ê ,Ê:Ê
2459,JEREMI ,8,-404Ê ,+1193Ê
2459,JESPER ,8,Ê:Ê ,Ê:Ê
2459,JIBRAN ,8,-243Ê ,-726Ê
2459,JIN ,8,+201Ê ,-862Ê
2459,JOAH ,8,-56Ê ,Ê:Ê
2459,JOHNSON ,8,+2226Ê ,-388Ê
2459,JOSS ,8,+495Ê ,-1583Ê
2459,JOVI ,8,+2226Ê ,Ê:Ê
2459,JUJHAR ,8,+201Ê ,+1193Ê
2459,KAELEN ,8,-539Ê ,+551Ê
2459,KAIS ,8,Ê:Ê ,+120Ê
2459,KAMEEL ,8,+201Ê ,Ê:Ê
2459,KASHIF ,8,+201Ê ,-1643Ê
2459,KASPAR ,8,-663Ê ,-726Ê
2459,KASPIAN ,8,+201Ê ,Ê:Ê
2459,KAYAAN ,8,+495Ê ,Ê:Ê
2459,KAZI ,8,+495Ê ,-960Ê
2459,KEIRON ,8,+495Ê ,-1910Ê
2459,KIAN-JAMES ,8,+1363Ê ,Ê:Ê
2459,KORBAN ,8,+201Ê ,-388Ê
2459,KORI ,8,-539Ê ,-1048Ê
2459,LAWAND ,8,+201Ê ,Ê:Ê
2459,LEELAND ,8,-1055Ê ,Ê:Ê
2459,LEIGH ,8,+856Ê ,-1298Ê
2459,LENNI ,8,-56Ê ,Ê:Ê
2459,LEYLAN ,8,-404Ê ,Ê:Ê
2459,LIBAN ,8,-56Ê ,-1048Ê
2459,LYSANDER ,8,-842Ê ,Ê:Ê
2459,MAHAMMED ,8,+1363Ê ,-1048Ê
2459,MAKS ,8,-56Ê ,Ê:Ê
2459,MALAKYE ,8,+1363Ê ,-154Ê
2459,MANI ,8,-1055Ê ,-1111Ê
2459,MARCELLUS ,8,+1363Ê ,Ê:Ê
2459,MARCIN ,8,-842Ê ,Ê:Ê
2459,MARLO ,8,-842Ê ,Ê:Ê
2459,MAXI ,8,-243Ê ,Ê:Ê
2459,MERLIN ,8,+1363Ê ,-1298Ê
2459,MILAD ,8,-539Ê ,+1193Ê
2459,MIRAJ ,8,-539Ê ,-726Ê
2459,MOUSA ,8,+856Ê ,Ê:Ê
2459,MUBARAK ,8,-663Ê ,-580Ê
2459,MUBASHIR ,8,-404Ê ,-580Ê
2459,MUHAMAD ,8,+1363Ê ,-726Ê
2459,MUHAMED ,8,-753Ê ,-862Ê
2459,MUJAHID ,8,+856Ê ,-960Ê
2459,MURAD ,8,-920Ê ,-1048Ê
2459,NAFTULI ,8,+1363Ê ,Ê:Ê
2459,NASIR ,8,-404Ê ,-1459Ê
2459,NATNAEL ,8,+2226Ê ,Ê:Ê
2459,NEAL ,8,-404Ê ,-726Ê
2459,NEEV ,8,-243Ê ,Ê:Ê
2459,NEYMAR ,8,-56Ê ,Ê:Ê
2459,NICKY ,8,-842Ê ,-1420Ê
2459,NIKOS ,8,Ê:Ê ,+120Ê
2459,NISHAAN ,8,+1363Ê ,Ê:Ê
2459,NYALL ,8,Ê:Ê ,-388Ê
2459,OBIE ,8,+856Ê ,-960Ê
2459,OLE ,8,-56Ê ,+1193Ê
2459,OLLIE-JAY ,8,+2226Ê ,Ê:Ê
2459,OSAMA ,8,-56Ê ,-726Ê
2459,PACEY ,8,+1363Ê ,-1381Ê
2459,PASHA ,8,+1363Ê ,+551Ê
2459,PHILIPPOS ,8,Ê:Ê ,Ê:Ê
2459,PINCHOS ,8,+495Ê ,Ê:Ê
2459,RADIN ,8,+201Ê ,Ê:Ê
2459,RAI ,8,-753Ê ,Ê:Ê
2459,RAJVIR ,8,-56Ê ,-862Ê
2459,RAKAN ,8,+856Ê ,Ê:Ê
2459,RALFS ,8,-56Ê ,Ê:Ê
2459,RAMZI ,8,-663Ê ,-154Ê
2459,RAZVAN ,8,+495Ê ,Ê:Ê
2459,REESE ,8,-56Ê ,-1552Ê
2459,REEVE ,8,-663Ê ,-154Ê
2459,REYHAN ,8,-404Ê ,+551Ê
2459,RHILEY ,8,-243Ê ,Ê:Ê
2459,RHYDIAN ,8,+201Ê ,-1552Ê
2459,RHYLEE ,8,-1276Ê ,+1193Ê
2459,RIDLEY ,8,-997Ê ,-154Ê
2459,RIDWAAN ,8,+1363Ê ,+120Ê
2459,RIHAN ,8,+495Ê ,Ê:Ê
2459,ROARY ,8,+1363Ê ,Ê:Ê
2459,ROHIT ,8,+201Ê ,-1520Ê
2459,ROMAIN ,8,+201Ê ,-862Ê
2459,ROSCO ,8,-243Ê ,Ê:Ê
2459,RUHAAN ,8,+2226Ê ,Ê:Ê
2459,RYSZARD ,8,Ê:Ê ,Ê:Ê
2459,SALMAAN ,8,+201Ê ,-862Ê
2459,SAMRAJ ,8,-56Ê ,+120Ê
2459,SHAD ,8,-404Ê ,+1193Ê
2459,SHAHAN ,8,+1363Ê ,+551Ê
2459,SHAHEEN ,8,+856Ê ,+1193Ê
2459,SHAYDON ,8,+1363Ê ,+120Ê
2459,SHIVANSH ,8,-56Ê ,Ê:Ê
2459,SHREYAS ,8,+2226Ê ,+551Ê
2459,SIDDHARTHA ,8,+2226Ê ,Ê:Ê
2459,SOHAIL ,8,-753Ê ,-1834Ê
2459,SOHAM ,8,-243Ê ,Ê:Ê
2459,SOLOMAN ,8,+495Ê ,-580Ê
2459,SULIMAN ,8,-663Ê ,-726Ê
2459,TAHMID ,8,-753Ê ,-1617Ê
2459,TAMEEM ,8,+495Ê ,-580Ê
2459,TAO ,8,-243Ê ,-154Ê
2459,TAYDEN ,8,+495Ê ,Ê:Ê
2459,TAYTE ,8,-56Ê ,+551Ê
2459,TAYYIB ,8,-404Ê ,-726Ê
2459,THARUN ,8,+495Ê ,+551Ê
2459,TITUS ,8,-404Ê ,-388Ê
2459,TJAY ,8,+856Ê ,-726Ê
2459,TOMMASO ,8,-243Ê ,-862Ê
2459,TOMMY-JAMES ,8,-663Ê ,Ê:Ê
2459,TOMS ,8,+201Ê ,Ê:Ê
2459,TRE ,8,-1120Ê ,-1236Ê
2459,TYLAN ,8,-842Ê ,-862Ê
2459,TYLER-LEE ,8,-56Ê ,+1193Ê
2459,TYREESE ,8,-920Ê ,-1520Ê
2459,TYTUS ,8,+1363Ê ,Ê:Ê
2459,UMER ,8,-539Ê ,-960Ê
2459,VIHAN ,8,+201Ê ,Ê:Ê
2459,WALI ,8,+495Ê ,Ê:Ê
2459,WIL ,8,-920Ê ,-960Ê
2459,WISDOM ,8,-243Ê ,+120Ê
2459,WOJTEK ,8,+2226Ê ,Ê:Ê
2459,XZAVIER ,8,Ê:Ê ,Ê:Ê
2459,YAHYAA ,8,+1363Ê ,Ê:Ê
2459,YONIS ,8,-243Ê ,-1236Ê
2459,ZE ,8,+2226Ê ,Ê:Ê
2459,ZEB ,8,-56Ê ,+120Ê
2459,ZEN ,8,+856Ê ,-580Ê
2459,ZENON ,8,+2226Ê ,Ê:Ê
2690,ABDEL ,7,+264Ê ,-1342Ê
2690,ABDI ,7,+264Ê ,-1651Ê
2690,ABDUL-KAREEM ,7,Ê:Ê ,Ê:Ê
2690,ABDUL-RAHEEM ,7,+1132Ê ,+962Ê
2690,ABDULREHMAN ,7,+1132Ê ,+962Ê
2690,ABDUR-RAHEEM ,7,-635Ê ,+962Ê
2690,ABHIMANYU ,7,+1995Ê ,Ê:Ê
2690,ABRAM ,7,+1132Ê ,Ê:Ê
2690,ADEEB ,7,-30Ê ,-811Ê
2690,ADI ,7,-770Ê ,+962Ê
2690,ADVAIT ,7,+625Ê ,Ê:Ê
2690,ADVIK ,7,-30Ê ,Ê:Ê
2690,AJAI ,7,-30Ê ,+962Ê
2690,AKAASH ,7,Ê:Ê ,Ê:Ê
2690,AKACHUKWU ,7,Ê:Ê ,Ê:Ê
2690,AKSHAYAN ,7,+1995Ê ,+962Ê
2690,ALEK ,7,+625Ê ,Ê:Ê
2690,ALEKSS ,7,-894Ê ,Ê:Ê
2690,ALEKSY ,7,Ê:Ê ,Ê:Ê
2690,ALEXEI ,7,-770Ê ,-1467Ê
2690,ALFFI ,7,+1132Ê ,Ê:Ê
2690,ALFREDO ,7,+1132Ê ,-385Ê
2690,ALISTER ,7,+264Ê ,-1467Ê
2690,ALMIR ,7,-894Ê ,Ê:Ê
2690,AMINE ,7,-635Ê ,-1529Ê
2690,ANAKIN ,7,+1132Ê ,+962Ê
2690,ANDERS ,7,-635Ê ,-385Ê
2690,ANEES ,7,+264Ê ,-1690Ê
2690,ANSON ,7,+625Ê ,-385Ê
2690,AODHAN ,7,-474Ê ,-385Ê
2690,ARCHEY ,7,Ê:Ê ,Ê:Ê
2690,ARSLAN ,7,Ê:Ê ,+962Ê
2690,ARTIOM ,7,+1995Ê ,Ê:Ê
2690,ASEEL ,7,+1995Ê ,Ê:Ê
2690,ASHDON ,7,-894Ê ,-811Ê
2690,ASHVIN ,7,+625Ê ,-385Ê
2690,ASIF ,7,+1995Ê ,-1719Ê
2690,ATHARVA ,7,-30Ê ,Ê:Ê
2690,AUGUSTINE ,7,+1995Ê ,-111Ê
2690,AVRAJ ,7,+1995Ê ,Ê:Ê
2690,AVYUKT ,7,-30Ê ,Ê:Ê
2690,AYODEJI ,7,-287Ê ,-619Ê
2690,AYUUB ,7,+625Ê ,-1191Ê
2690,AZAIAH ,7,+1995Ê ,Ê:Ê
2690,BADR ,7,-30Ê ,+962Ê
2690,BASHIR ,7,+264Ê ,+962Ê
2690,BASIL ,7,-30Ê ,-811Ê
2690,BAWAN ,7,+264Ê ,-111Ê
2690,BENNIE ,7,Ê:Ê ,Ê:Ê
